id,name,address,rating,rating_text,reviews_count,reviews_text,working_status,latitude,longitude,coordinates,url,categories
216109030617,Банк Казани,"ул. Стромынка, 5, Москва",4.9,"4,9",95,95 оценок,Закрыто до завтра,55.791063,37.684462,"37.684462,55.791063",https://yandex.ru/maps/org/bank_kazani/216109030617/,"Банк, обмен валюты"
1693538883,Юнистрим,"ул. Перерва, 56/2, Москва",3.7,"3,7",18,18 оценок,Закрыто до завтра,55.657981,37.747726,"37.747726,55.657981",https://yandex.ru/maps/org/yunistrim/1693538883/,"Обмен валюты, денежные переводы"
96696224324,Обмен ветхих купюр,"Багратионовский пр., 7, корп. 3, Москва",5.0,"5,0",51,51 оценка,Закрыто до завтра,55.74221,37.503657,"37.503657,55.742210",https://yandex.ru/maps/org/obmen_vetkhikh_kupyur/96696224324/,Обмен валюты
11249711271,Aifory Pro,"Пресненская наб., 12, Москва",5.0,"5,0",579,579 оценок,Круглосуточно,55.749633,37.537434,"37.537434,55.749633",https://yandex.ru/maps/org/aifory_pro/11249711271/,"Обмен валюты, электронная коммерция"
227610497218,Exnode.ru,"Пресненская наб., 12, Москва",4.8,"4,8",136,136 оценок,Круглосуточно,55.749633,37.537434,"37.537434,55.749633",https://yandex.ru/maps/org/exnode_ru/227610497218/,"Обмен валюты, электронная коммерция"
129424873843,Банк Авангард,"Зелёный просп., 62А, Москва, этаж -1",4.2,"4,2",104,104 оценки,Закрыто до завтра,55.750692,37.820603,"37.820603,55.750692",https://yandex.ru/maps/org/bank_avangard/129424873843/,"Банк, обмен валюты"
41635926785,SatoshiEx,"Ленинградский просп., 36, стр. 37, Москва, подъезд 1",5.0,"5,0",274,274 оценки,Закрыто до завтра,55.789026,37.567887,"37.567887,55.789026",https://yandex.ru/maps/org/satoshiex/41635926785/,"Обмен валюты, криптомат"
1069002140,Банк Авангард,"ул. Вавилова, 3, Москва, гипермаркет Ашан, ТЦ Гагаринский",4.3,"4,3",72,72 оценки,Открыто до 22:00,55.707401,37.58994,"37.589940,55.707401",https://yandex.ru/maps/org/bank_avangard/1069002140/,"Банк, обмен валюты"
1333657688,Абсолют Банк,"Валовая ул., 2-4/44с1, Москва",4.1,"4,1",157,157 оценок,Закрыто до завтра,55.731087,37.634495,"37.634495,55.731087",https://yandex.ru/maps/org/absolyut_bank/1333657688/,"Банк, обмен валюты"
1031053492,Далена банк,"ш. Энтузиастов, 17, Москва, этаж 1",4.2,"4,2",195,195 оценок,Закрыто до завтра,55.753249,37.723329,"37.723329,55.753249",https://yandex.ru/maps/org/dalena_bank/1031053492/,"Банк, обмен валюты"
1077381103,Банк Авангард,"Варшавское ш., 26, стр. 10, Москва",4.0,"4,0",150,150 оценок,Закрыто до завтра,55.685412,37.621954,"37.621954,55.685412",https://yandex.ru/maps/org/bank_avangard/1077381103/,"Банк, обмен валюты"
190489410549,Рекс Криптообменник,"Пресненская наб., 12, Москва",5.0,"5,0",167,167 оценок,Закрыто до завтра,55.74976,37.537799,"37.537799,55.749760",https://yandex.ru/maps/org/reks_kriptoobmennik/190489410549/,"Обмен валюты, электронная коммерция"
10868029902,Московский кредитный банк,"Первомайская ул., 74, Москва",4.0,"4,0",379,379 оценок,Закрыто до завтра,55.793009,37.800694,"37.800694,55.793009",https://yandex.ru/maps/org/moskovskiy_kreditny_bank/10868029902/,"Банк, обмен валюты"
1071077389,Банк Авангард,"Трубная площадь, 2, Москва, ТЦ Галерея Неглинная",4.3,"4,3",119,119 оценок,До закрытия 30 мин,55.766061,37.621399,"37.621399,55.766061",https://yandex.ru/maps/org/bank_avangard/1071077389/,"Банк, обмен валюты"
1123106661,СберБанк,"ул. Сущёвский Вал, 52/17, Москва",4.2,"4,2",773,773 оценки,Закрыто до завтра,55.792792,37.615105,"37.615105,55.792792",https://yandex.ru/maps/org/sberbank/1123106661/,"Банк, обмен валюты"
185272234100,Камкомбанк,"просп. Мира, 102, корп. 2, Москва",4.9,"4,9",73,73 оценки,Открыто до 22:00,55.801566,37.636671,"37.636671,55.801566",https://yandex.ru/maps/org/kamkombank/185272234100/,"Банк, обмен валюты"
140760261276,Операционная касса,"Бутырская ул., 9, корп. 2, Москва",5.0,"5,0",108,108 оценок,Круглосуточно,55.794665,37.583781,"37.583781,55.794665",https://yandex.ru/maps/org/operatsionnaya_kassa/140760261276/,Обмен валюты
66741592045,Альтернатива,"просп. Мира, 79, Москва, 2А",4.7,"4,7",64,64 оценки,Закрыто до завтра,55.791342,37.634241,"37.634241,55.791342",https://yandex.ru/maps/org/alternativa/66741592045/,"Обмен валюты, расчетная небанковская кредитная организация"
157397423227,Банк Казани,"Мичуринский просп., 34, Москва",4.7,"4,7",65,65 оценок,Закрыто до завтра,55.698419,37.498507,"37.498507,55.698419",https://yandex.ru/maps/org/bank_kazani/157397423227/,"Банк, обмен валюты"
7581297083,Альтернатива,"ул. Земляной Вал, 32, Москва",4.4,"4,4",29,29 оценок,Открыто до 23:00,55.756974,37.657185,"37.657185,55.756974",https://yandex.ru/maps/org/alternativa/7581297083/,"Обмен валюты, расчетная небанковская кредитная организация"
1344691949,Пункт обмена валют,"Автозаводская ул., 7, Москва, банк Русский стандарт",4.2,"4,2",62,62 оценки,Закрыто до завтра,55.708036,37.660525,"37.660525,55.708036",https://yandex.ru/maps/org/punkt_obmena_valyut/1344691949/,Обмен валюты
1024918157,СберБанк,"Алтайская ул., 4, Москва",4.6,"4,6",1150,1150 оценок,Закрыто до завтра,55.819677,37.8022,"37.802200,55.819677",https://yandex.ru/maps/org/sberbank/1024918157/,"Банк, обмен валюты"
168475607323,Операционная касса,"Профсоюзная ул., 104/47, Москва",4.6,"4,6",188,188 оценок,Круглосуточно,55.643593,37.525343,"37.525343,55.643593",https://yandex.ru/maps/org/operatsionnaya_kassa/168475607323/,Обмен валюты
53656470655,Локо-Банк,"Марксистская ул., 1, корп. 1, Москва",4.1,"4,1",414,414 оценок,Закрыто до завтра,55.740189,37.658301,"37.658301,55.740189",https://yandex.ru/maps/org/loko_bank/53656470655/,"Банк, обмен валюты"
85436293909,Банк Авангард,"Олимпийская ул., 6, корп. 1, Видное, этаж 1",4.3,"4,3",54,54 оценки,До закрытия 29 мин,55.545212,37.699294,"37.699294,55.545212",https://yandex.ru/maps/org/bank_avangard/85436293909/,"Банк, обмен валюты"
1002929572,Банк Авангард,"Суздальская ул., 12А, Москва, ТЦ На Суздальской, этаж 1",3.9,"3,9",108,108 оценок,Закрыто до завтра,55.737993,37.846381,"37.846381,55.737993",https://yandex.ru/maps/org/bank_avangard/1002929572/,"Банк, обмен валюты"
1113345897,Нс банк,"ул. Островитянова, 7, Москва",4.2,"4,2",197,197 оценок,Закрыто до завтра,55.64421,37.49474,"37.494740,55.644210",https://yandex.ru/maps/org/ns_bank/1113345897/,"Банк, обмен валюты"
199669635385,Энерготрансбанк,"МКАД, 24-й километр, 1, посёлок Совхоза имени Ленина, этаж 1",4.1,"4,1",28,28 оценок,Закрыто до завтра,55.584918,37.725364,"37.725364,55.584918",https://yandex.ru/maps/org/energotransbank/199669635385/,"Банк, обмен валюты"
77246485558,Цифра банк,"Пресненская наб., 2, Москва, 1",3.9,"3,9",224,224 оценки,Закрыто до завтра,55.748225,37.537231,"37.537231,55.748225",https://yandex.ru/maps/org/tsifra_bank/77246485558/,"Банк, обмен валюты"
184257352413,Юнистрим,"ул. Третьяка, 8, микрорайон Авиаторов, Балашиха, этаж 2",4.1,"4,1",57,57 оценок,До закрытия 14 мин,55.823138,37.951524,"37.951524,55.823138",https://yandex.ru/maps/org/yunistrim/184257352413/,"Обмен валюты, банк"
172669918426,Совкомбанк,"Советская ул., 2/9, Балашиха",4.0,"4,0",367,367 оценок,Закрыто до завтра,55.795415,37.934709,"37.934709,55.795415",https://yandex.ru/maps/org/sovkombank/172669918426/,"Банк, обмен валюты"
16080479645,Московский кредитный банк,"ул. Дмитрия Ульянова, 24, стр. 1, Москва, помещение 9/П",4.0,"4,0",402,402 оценки,Закрыто до завтра,55.686951,37.574465,"37.574465,55.686951",https://yandex.ru/maps/org/moskovskiy_kreditny_bank/16080479645/,"Банк, обмен валюты"
116744808389,Локо-Банк,"ул. Викторенко, 5, стр. 1, Москва",4.1,"4,1",295,295 оценок,Закрыто до завтра,55.799225,37.529656,"37.529656,55.799225",https://yandex.ru/maps/org/loko_bank/116744808389/,"Банк, обмен валюты"
76430729361,Операционная касса,"ул. Земляной Вал, 72, Москва, этаж цокольный",4.1,"4,1",45,45 оценок,Закрыто до завтра,55.744045,37.65444,"37.654440,55.744045",https://yandex.ru/maps/org/operatsionnaya_kassa/76430729361/,Обмен валюты
238836372972,Банк Авангард,"Манежная площадь, 1, стр. 2, Москва, ТК Охотный ряд",3.5,"3,5",11,11 оценок,Открыто до 22:00,55.756935,37.6151,"37.615100,55.756935",https://yandex.ru/maps/org/bank_avangard/238836372972/,"Банк, обмен валюты"
1106730156,Банк Авангард,"Большая Тульская ул., 2, Москва, ТЦ Корабль",4.1,"4,1",61,61 оценка,Закрыто до завтра,55.709028,37.620761,"37.620761,55.709028",https://yandex.ru/maps/org/bank_avangard/1106730156/,"Банк, обмен валюты"
128918442320,Банк Финам,"Ломоносовский просп., 4, корп. 1, Москва",4.3,"4,3",35,35 оценок,Закрыто до завтра,55.686332,37.549117,"37.549117,55.686332",https://yandex.ru/maps/org/bank_finam/128918442320/,"Банк, обмен валюты"
89128124862,Реалист банк,"Милютинский пер., 2, Москва",4.3,"4,3",114,114 оценок,Закрыто до завтра,55.761498,37.631875,"37.631875,55.761498",https://yandex.ru/maps/org/realist_bank/89128124862/,"Банк, обмен валюты"
1054775823,СДМ-банк,"Варшавское ш., 66, Москва",4.0,"4,0",149,149 оценок,Закрыто до завтра,55.660088,37.618806,"37.618806,55.660088",https://yandex.ru/maps/org/sdm_bank/1054775823/,"Банк, обмен валюты"
1058774657,Банк Авангард,"Дмитровское ш., 11, Москва, этаж 1",4.4,"4,4",287,287 оценок,Закрыто до завтра,55.816093,37.574629,"37.574629,55.816093",https://yandex.ru/maps/org/bank_avangard/1058774657/,"Банк, обмен валюты"
1058962366,Локо-Банк,"Ярцевская ул., 22, стр. 1, Москва",4.1,"4,1",231,231 оценка,Закрыто до завтра,55.738488,37.413303,"37.413303,55.738488",https://yandex.ru/maps/org/loko_bank/1058962366/,"Банк, обмен валюты"
182851735470,Норвик банк,"Новинский бул., 28/35с1А, Москва",4.9,"4,9",380,380 оценок,Закрыто до завтра,55.757374,37.585062,"37.585062,55.757374",https://yandex.ru/maps/org/norvik_bank/182851735470/,"Банк, обмен валюты"
1002718509,Нс банк,"Новочерёмушкинская ул., 50, Москва",4.2,"4,2",404,404 оценки,Закрыто до завтра,55.669997,37.565733,"37.565733,55.669997",https://yandex.ru/maps/org/ns_bank/1002718509/,"Банк, обмен валюты"
1291095600,Банк Финам,"Настасьинский пер., 7, стр. 2, Москва",4.5,"4,5",169,169 оценок,Закрыто до завтра,55.767851,37.604348,"37.604348,55.767851",https://yandex.ru/maps/org/bank_finam/1291095600/,"Банк, обмен валюты"
1032730434,Далена банк,"Пестовский пер., 5, Москва, этаж 1",4.2,"4,2",68,68 оценок,Закрыто до завтра,55.745531,37.659279,"37.659279,55.745531",https://yandex.ru/maps/org/dalena_bank/1032730434/,"Банк, обмен валюты"
1051881643,Нс банк,,4.2,"4,2",272,272 оценки,Закрыто до завтра,55.744012,37.66849,"37.668490,55.744012",https://yandex.ru/maps/org/ns_bank/1051881643/,"Банк, обмен валюты"
133962122854,Совкомбанк,"Азовская ул., 25, корп. 1, Москва, помещение 4",4.3,"4,3",605,605 оценок,Закрыто до завтра,55.651573,37.598877,"37.598877,55.651573",https://yandex.ru/maps/org/sovkombank/133962122854/,"Банк, обмен валюты"
57560762082,Гута-Банк,"Орликов пер., 5, стр. 3, Москва",4.0,"4,0",299,299 оценок,Закрыто до завтра,55.77296,37.650569,"37.650569,55.772960",https://yandex.ru/maps/org/guta_bank/57560762082/,"Банк, обмен валюты"
196841368841,Банк Авангард,"Щукинская ул., 42, Москва, этаж 1",2.6,"2,6",70,70 оценок,Открыто до 22:00,55.809568,37.463285,"37.463285,55.809568",https://yandex.ru/maps/org/bank_avangard/196841368841/,"Банк, обмен валюты"
226925547914,Крипто обменник,"Пресненская наб., 12, Москва",5.0,"5,0",98,98 оценок,Закрыто до завтра,55.749633,37.537434,"37.537434,55.749633",https://yandex.ru/maps/org/kripto_obmennik/226925547914/,"Обмен валюты, криптомат"
46505363405,Банк РМП,"Преображенская ул., 2, корп. 1, Москва, этаж 1",3.8,"3,8",38,38 оценок,Закрыто до завтра,55.79503,37.706215,"37.706215,55.795030",https://yandex.ru/maps/org/bank_rmp/46505363405/,"Банк, обмен валюты"
1126329588,Банк Авангард,"Усачёва ул., 35, стр. 1, Москва",4.3,"4,3",135,135 оценок,Закрыто до завтра,55.722567,37.560441,"37.560441,55.722567",https://yandex.ru/maps/org/bank_avangard/1126329588/,"Банк, обмен валюты"
154771560253,Банк Казани,"ул. Куусинена, 4А, корп. 1, Москва",4.3,"4,3",356,356 оценок,Закрыто до завтра,55.780332,37.516442,"37.516442,55.780332",https://yandex.ru/maps/org/bank_kazani/154771560253/,"Банк, обмен валюты"
135064876307,Фора-банк,"Салтыковская ул., 49А, Москва",4.0,"4,0",34,34 оценки,График работы не указан,55.745313,37.879841,"37.879841,55.745313",https://yandex.ru/maps/org/fora_bank/135064876307/,"Обмен валюты, денежные переводы"
1124282783,Банк Авангард,"Измайловское ш., 71А, Москва, этаж 0",3.6,"3,6",68,68 оценок,Открыто до 22:00,55.78964,37.752217,"37.752217,55.789640",https://yandex.ru/maps/org/bank_avangard/1124282783/,"Банк, обмен валюты"
1115658650,Абсолют Банк,"Сокольническая площадь, 4к1-2, Москва, этаж 1",4.1,"4,1",90,90 оценок,Закрыто до завтра,55.789283,37.678444,"37.678444,55.789283",https://yandex.ru/maps/org/absolyut_bank/1115658650/,"Банк, обмен валюты"
1395499823,Банк Авангард,"Мичуринский просп., 9, корп. 3, Москва, этаж 1",4.2,"4,2",99,99 оценок,Закрыто до завтра,55.700285,37.506064,"37.506064,55.700285",https://yandex.ru/maps/org/bank_avangard/1395499823/,"Банк, обмен валюты"
1237964541,СберБанк,"Профсоюзная ул., 115, корп. 1, Москва",4.4,"4,4",690,690 оценок,Закрыто до завтра,55.631054,37.519329,"37.519329,55.631054",https://yandex.ru/maps/org/sberbank/1237964541/,"Банк, обмен валюты"
1113426304,Банк Авангард,"Хабаровская ул., 15, Москва, этаж 1",4.1,"4,1",156,156 оценок,Закрыто до завтра,55.822493,37.823358,"37.823358,55.822493",https://yandex.ru/maps/org/bank_avangard/1113426304/,"Банк, обмен валюты"
22898321145,Банк Авангард,"Сиреневый бул., 31, Москва, этаж -1",4.2,"4,2",71,71 оценка,Открыто до 22:00,55.803932,37.800978,"37.800978,55.803932",https://yandex.ru/maps/org/bank_avangard/22898321145/,"Банк, обмен валюты"
225530210970,Московский кредитный банк,"Баррикадная ул., 19, стр. 1, Москва",4.3,"4,3",161,161 оценка,Закрыто до завтра,55.760493,37.579844,"37.579844,55.760493",https://yandex.ru/maps/org/moskovskiy_kreditny_bank/225530210970/,"Банк, обмен валюты"
224222098926,Банк ДОМ.РФ,"ул. Космонавтов, 4, Москва",4.6,"4,6",851,851 оценка,Закрыто до завтра,55.820892,37.646229,"37.646229,55.820892",https://yandex.ru/maps/org/bank_dom_rf/224222098926/,"Банк, обмен валюты"
1498939078,СберБанк,"посёлок Воскресенское, 27В, помещение 1Н",2.7,"2,7",386,386 оценок,Закрыто до вторника,55.53029,37.443672,"37.443672,55.530290",https://yandex.ru/maps/org/sberbank/1498939078/,"Банк, обмен валюты"
116513912032,Банк ДОМ.РФ,"Семёновская наб., 3/1к6, Москва",4.3,"4,3",1402,1402 оценки,Закрыто до завтра,55.779998,37.706006,"37.706006,55.779998",https://yandex.ru/maps/org/bank_dom_rf/116513912032/,"Банк, обмен валюты"
1024058598,СберБанк,"Рублёвское ш., 42, корп. 1, Москва",4.6,"4,6",1443,1443 оценки,Закрыто до завтра,55.750946,37.412161,"37.412161,55.750946",https://yandex.ru/maps/org/sberbank/1024058598/,"Банк, обмен валюты"
1743379907,Банк Авангард,"Железнодорожная ул., 44, Щербинка, этаж 1",4.5,"4,5",133,133 оценки,Закрыто до завтра,55.498974,37.567905,"37.567905,55.498974",https://yandex.ru/maps/org/bank_avangard/1743379907/,"Банк, обмен валюты"
1085514151,Банк Авангард,"ул. Большая Якиманка, 52, Москва",4.3,"4,3",312,312 оценок,Закрыто до завтра,55.731915,37.611708,"37.611708,55.731915",https://yandex.ru/maps/org/bank_avangard/1085514151/,"Банк, обмен валюты"
127669175185,Альтернатива,"Брянская ул., 2, Москва, этаж 1",4.1,"4,1",70,70 оценок,Закрыто до завтра,55.744336,37.563487,"37.563487,55.744336",https://yandex.ru/maps/org/alternativa/127669175185/,"Обмен валюты, расчетная небанковская кредитная организация"
234421369709,Кошелев банк,"Сретенский бул., 5, Москва",4.3,"4,3",106,106 оценок,Закрыто до завтра,55.76684,37.633105,"37.633105,55.766840",https://yandex.ru/maps/org/koshelev_bank/234421369709/,"Банк, обмен валюты"
1119266117,Банк Авангард,"Солнцевский просп., 21, Москва, этаж 1",4.2,"4,2",150,150 оценок,Закрыто до завтра,55.64702,37.411569,"37.411569,55.647020",https://yandex.ru/maps/org/bank_avangard/1119266117/,"Банк, обмен валюты"
1249596967,Банк Авангард,"ул. Каховка, 27, Москва, этаж 1",3.9,"3,9",125,125 оценок,До закрытия 12 мин,55.655685,37.571677,"37.571677,55.655685",https://yandex.ru/maps/org/bank_avangard/1249596967/,"Банк, обмен валюты"
204650940514,Банк Авангард,"ул. Красная Пресня, 23, корп. Б, стр. 1, Москва, Супермаркет Лента",4.1,"4,1",115,115 оценок,Закрыто до завтра,55.761462,37.568129,"37.568129,55.761462",https://yandex.ru/maps/org/bank_avangard/204650940514/,"Банк, обмен валюты"
67168587816,Обмен валюты,"Люблинская ул., 165, Москва, этаж 1",3.7,"3,7",17,17 оценок,Закрыто до завтра,55.650601,37.745735,"37.745735,55.650601",https://yandex.ru/maps/org/obmen_valyuty/67168587816/,Обмен валюты
1185631947,Ланта-Банк,"Новая Басманная ул., 35, стр. 1, Москва",4.2,"4,2",29,29 оценок,Закрыто до завтра,55.769828,37.667148,"37.667148,55.769828",https://yandex.ru/maps/org/lanta_bank/1185631947/,"Банк, обмен валюты"
1013484616,Реалист банк,"Кадашёвская наб., 26, Москва",4.4,"4,4",286,286 оценок,Закрыто до завтра,55.745051,37.622089,"37.622089,55.745051",https://yandex.ru/maps/org/realist_bank/1013484616/,"Банк, обмен валюты"
1220795292,Абсолют банк,"Воронцовская ул., 35Б, корп. 2, Москва",4.1,"4,1",137,137 оценок,Закрыто до завтра,55.73403,37.66353,"37.663530,55.734030",https://yandex.ru/maps/org/absolyut_bank/1220795292/,"Банк, обмен валюты"
1403043066,Национальный стандарт,"ул. Большая Ордынка, 52, Москва",4.6,"4,6",20,20 оценок,Закрыто до завтра,55.734467,37.624148,"37.624148,55.734467",https://yandex.ru/maps/org/natsionalny_standart/1403043066/,"Банк, обмен валюты"
1268017736,Ланта-банк,"Новокузнецкая ул., 9, стр. 1, Москва",4.3,"4,3",429,429 оценок,Закрыто до завтра,55.738749,37.630441,"37.630441,55.738749",https://yandex.ru/maps/org/lanta_bank/1268017736/,"Банк, обмен валюты"
140707711782,Альтернатива,"ул. Арбат, 12, стр. 1, Москва, этаж 2",4.4,"4,4",52,52 оценки,Закрыто до завтра,55.750979,37.595795,"37.595795,55.750979",https://yandex.ru/maps/org/alternativa/140707711782/,"Обмен валюты, расчетная небанковская кредитная организация"
107179274782,Альтернатива,"Таганская ул., 29, стр. 1, Москва",4.6,"4,6",43,43 оценки,Закрыто до завтра,55.739669,37.667668,"37.667668,55.739669",https://yandex.ru/maps/org/alternativa/107179274782/,"Обмен валюты, расчетная небанковская кредитная организация"
68857357246,Ветхие доллары,"ул. Барклая, 6, Москва",5.0,"5,0",71,71 оценка,Закрыто до завтра,55.740674,37.503935,"37.503935,55.740674",https://yandex.ru/maps/org/vetkhiye_dollary/68857357246/,"Обмен валюты, нумизматика и бонистика"
93715270859,Банк Авангард,"МКАД, 24-й километр, 1, посёлок Совхоза имени Ленина, этаж 1",4.1,"4,1",40,40 оценок,Открыто до 22:00,55.585326,37.724822,"37.724822,55.585326",https://yandex.ru/maps/org/bank_avangard/93715270859/,"Банк, обмен валюты"
158280293361,Банк Авангард,"Москва, Южный административный округ, район Чертаново Северное, микрорайон Северное Чертаново, 1А, этаж 1",2.4,"2,4",31,31 оценка,Открыто до 22:00,55.636757,37.598454,"37.598454,55.636757",https://yandex.ru/maps/org/bank_avangard/158280293361/,"Банк, обмен валюты"
115947034872,Акибанк,,4.1,"4,1",82,82 оценки,Закрыто до завтра,55.786711,37.640891,"37.640891,55.786711",https://yandex.ru/maps/org/akibank/115947034872/,"Банк, обмен валюты"
12466963653,Банк Жилищного Финансирования,"Брянская ул., 5, Москва",4.0,"4,0",900,900 оценок,Закрыто до завтра,55.744141,37.561766,"37.561766,55.744141",https://yandex.ru/maps/org/bank_zhilishchnogo_finansirovaniya/12466963653/,"Банк, обмен валюты"
95243972175,Банк Авангард,"Багратионовский пр., 5, Москва, этаж 1",2.8,"2,8",66,66 оценок,Закрыто до завтра,55.743733,37.507951,"37.507951,55.743733",https://yandex.ru/maps/org/bank_avangard/95243972175/,"Банк, обмен валюты"
95647735478,СДМ-банк,"ул. Карла Маркса, 1А, Раменское",4.4,"4,4",153,153 оценки,Закрыто до завтра,55.568106,38.222994,"38.222994,55.568106",https://yandex.ru/maps/org/sdm_bank/95647735478/,"Банк, обмен валюты"
205216686505,Банк Авангард,"ул. Удальцова, 42, Москва, этаж 1",4.1,"4,1",92,92 оценки,Закрыто до завтра,55.683459,37.49126,"37.491260,55.683459",https://yandex.ru/maps/org/bank_avangard/205216686505/,"Банк, обмен валюты"
1249119425,Банк Авангард,"Театральная аллея, 3, стр. 1, Москва, этаж -1",4.3,"4,3",91,91 оценка,Закрыто до завтра,55.79308,37.559768,"37.559768,55.793080",https://yandex.ru/maps/org/bank_avangard/1249119425/,"Банк, обмен валюты"
1000519489,Нс банк,"Тверской бул., 20, стр. 1, Москва",4.1,"4,1",290,290 оценок,Закрыто до завтра,55.761161,37.602352,"37.602352,55.761161",https://yandex.ru/maps/org/ns_bank/1000519489/,"Банк, обмен валюты"
1163665788,Совкомбанк,"Ярцевская ул., 27, корп. 1, Москва",4.2,"4,2",588,588 оценок,Закрыто до завтра,55.741737,37.41669,"37.416690,55.741737",https://yandex.ru/maps/org/sovkombank/1163665788/,"Банк, обмен валюты"
89980627388,Банк Авангард,"7-я Кожуховская ул., 9, Москва, этаж 1",4.2,"4,2",52,52 оценки,Открыто до 22:00,55.710692,37.675109,"37.675109,55.710692",https://yandex.ru/maps/org/bank_avangard/89980627388/,"Банк, обмен валюты"
1069822406,Абсолют банк,"Бакунинская ул., 23-41, Москва",4.3,"4,3",95,95 оценок,Закрыто до завтра,55.775655,37.683588,"37.683588,55.775655",https://yandex.ru/maps/org/absolyut_bank/1069822406/,"Банк, обмен валюты"
56246585038,Дарвус х Троп,"1-й Колобовский пер., 8, Москва",4.6,"4,6",15,15 оценок,Открыто до 22:00,55.768862,37.615414,"37.615414,55.768862",https://yandex.ru/maps/org/darvus_kh_trop/56246585038/,"Обмен валюты, криптомат"
224961360080,Банк Авангард,"просп. Андропова, 8, Москва, ТРЦ Мегаполис",3.3,"3,3",45,45 оценок,Закрыто до завтра,55.695519,37.665562,"37.665562,55.695519",https://yandex.ru/maps/org/bank_avangard/224961360080/,"Банк, обмен валюты"
125427561603,Mosca,"Пресненская наб., 12, Москва",4.7,"4,7",62,62 оценки,Круглосуточно,55.749633,37.537434,"37.537434,55.749633",https://yandex.ru/maps/org/mosca/125427561603/,"Обмен валюты, электронная коммерция"
1020701378,Банк Авангард,"Профсоюзная ул., 129А, Москва, ТК Принц Плаза, этаж -1",4.3,"4,3",67,67 оценок,Открыто до 22:00,55.61813,37.507484,"37.507484,55.618130",https://yandex.ru/maps/org/bank_avangard/1020701378/,"Банк, обмен валюты"
213451013864,Eastchange,"Пресненская наб., 12, Москва",4.1,"4,1",41,41 оценка,Закрыто до завтра,55.749633,37.537434,"37.537434,55.749633",https://yandex.ru/maps/org/eastchange/213451013864/,Обмен валюты
71461606478,Альтернатива,"Кутузовский просп., 14, Москва",4.3,"4,3",43,43 оценки,Открыто до 23:00,55.747376,37.554233,"37.554233,55.747376",https://yandex.ru/maps/org/alternativa/71461606478/,"Обмен валюты, расчетная небанковская кредитная организация"
1133835985,Евроальянс,"ул. Кузнецкий Мост, 21/5, Москва, подъезд 2",4.0,"4,0",37,37 оценок,Закрыто до завтра,55.762142,37.626979,"37.626979,55.762142",https://yandex.ru/maps/org/yevroalyans/1133835985/,"Банк, обмен валюты"
44694460335,Ветхие деньги РФ,"ул. Барклая, 8, Москва",4.3,"4,3",9,9 оценок,Закрыто до завтра,55.741256,37.502673,"37.502673,55.741256",https://yandex.ru/maps/org/vetkhiye_dengi_rf/44694460335/,Обмен валюты
1044188669,Банк Глобус,"ул. Бахрушина, 10, стр. 1, Москва",4.3,"4,3",240,240 оценок,Закрыто до завтра,55.736047,37.634632,"37.634632,55.736047",https://yandex.ru/maps/org/bank_globus/1044188669/,"Банк, обмен валюты"
1199958836,Банк МБА-Москва,"Тверская ул., 6, стр. 2, Москва, офис «Тверская»",4.3,"4,3",201,201 оценка,Закрыто до завтра,55.761429,37.610205,"37.610205,55.761429",https://yandex.ru/maps/org/bank_mba_moskva/1199958836/,"Банк, обмен валюты"
1783134959,Далена банк,"пр. Берёзовой Рощи, 12, Москва, этаж 1",4.2,"4,2",74,74 оценки,Закрыто до завтра,55.791433,37.521231,"37.521231,55.791433",https://yandex.ru/maps/org/dalena_bank/1783134959/,"Банк, обмен валюты"
1120787601,Банк Авангард,"ул. Академика Варги, 8, корп. 1, Москва, универмаг Хц Лейпциг",4.2,"4,2",104,104 оценки,До закрытия 10 мин,55.629988,37.4748,"37.474800,55.629988",https://yandex.ru/maps/org/bank_avangard/1120787601/,"Банк, обмен валюты"
1354321140,Развитие-Столица,"Нижний Сусальный пер., 5, стр. 15, Москва, этаж 1",4.2,"4,2",41,41 оценка,Закрыто до завтра,55.758641,37.664539,"37.664539,55.758641",https://yandex.ru/maps/org/razvitiye_stolitsa/1354321140/,"Банк, обмен валюты"
1126238700,СберБанк,"ул. Лихоборские Бугры, 8, Москва",4.7,"4,7",1150,1150 оценок,Закрыто до завтра,55.843001,37.547587,"37.547587,55.843001",https://yandex.ru/maps/org/sberbank/1126238700/,"Банк, обмен валюты"
113875058151,Банк Авангард,"Варшавское ш., 87Б, Москва, ТЦ Варшавский",3.8,"3,8",31,31 оценка,Открыто до 22:00,55.653644,37.620698,"37.620698,55.653644",https://yandex.ru/maps/org/bank_avangard/113875058151/,"Банк, обмен валюты"
102908975856,Совкомбанк,"Николоямская ул., 36, стр. 1, Москва",4.2,"4,2",109,109 оценок,Закрыто до завтра,55.747019,37.657763,"37.657763,55.747019",https://yandex.ru/maps/org/sovkombank/102908975856/,"Банк, обмен валюты"
28888657891,Операционная касса,"ул. Перерва, 56/2, Москва",,,,,Круглосуточно,55.658514,37.74907,"37.749070,55.658514",https://yandex.ru/maps/org/operatsionnaya_kassa/28888657891/,Обмен валюты
218578426946,СДМ-банк,"12-я Парковая ул., 5, Москва",4.0,"4,0",55,55 оценок,Закрыто до завтра,55.789731,37.810129,"37.810129,55.789731",https://yandex.ru/maps/org/sdm_bank/218578426946/,"Банк, обмен валюты"
